sample_id,index,has_defect,dice,true_positive_pixels,false_positive_pixels,false_negative_pixels,predicted_pixels,valid_pixels,predicted_fraction,image_probability
train-10638,105,1,0.7402790800286801,6711,2632,2077,9343,124032,0.07532733488132094,0.9999979734420776
train-10642,106,0,0.0,0,26,0,26,140850,0.0001845935392261271,0.9644432663917542
train-10644,107,0,1.0,0,0,0,0,150462,0.0,0.21874745190143585
train-10650,108,0,1.0,0,0,0,0,147018,0.0,0.18682514131069183
train-10652,109,0,1.0,0,0,0,0,143550,0.0,0.17275823652744293
train-10659,110,1,0.546137339055794,509,393,453,902,140267,0.006430593083191342,0.9933521747589111
train-10663,111,1,0.9610849056603774,1630,73,59,1703,151680,0.011227584388185654,0.9999996423721313
train-10669,112,0,0.0,0,239,0,239,147580,0.0016194606315218865,0.9732096791267395
train-10694,113,0,1.0,0,0,0,0,146510,0.0,0.21005158126354218
train-10697,114,0,1.0,0,0,0,0,146376,0.0,0.005872855428606272
train-10702,115,0,1.0,0,0,0,0,151032,0.0,0.39191675186157227
train-10704,116,0,1.0,0,0,0,0,141975,0.0,0.10375000536441803
train-10707,117,1,0.0,0,0,749,0,148887,0.0,0.6354237794876099
train-10712,118,1,0.8639154160982264,5066,426,1170,5492,145873,0.03764918799229467,1.0
train-10713,119,0,1.0,0,0,0,0,147840,0.0,0.01069662906229496
train-10728,120,0,0.0,0,40,0,40,149292,0.00026793130241406103,0.9399692416191101
train-10737,121,0,0.0,0,11,0,11,151984,7.237603958311401e-05,0.9013164639472961
train-10739,122,0,1.0,0,0,0,0,147934,0.0,0.014462552033364773
train-10740,123,0,1.0,0,0,0,0,146280,0.0,0.6815383434295654
train-10743,124,1,0.37742792884890614,923,9,3036,932,145360,0.006411667583929554,0.9921323657035828
train-10749,125,0,1.0,0,0,0,0,149919,0.0,0.003946000710129738
train-10752,126,0,1.0,0,0,0,0,151164,0.0,0.26276740431785583
train-10756,127,1,0.776921816095722,2370,0,1361,2370,150518,0.01574562510796051,0.9990023970603943
train-10762,128,0,1.0,0,0,0,0,150285,0.0,0.8192102313041687
train-10776,129,0,1.0,0,0,0,0,144957,0.0,0.19762244820594788
train-10785,130,0,1.0,0,0,0,0,142425,0.0,0.7093935608863831
train-10789,131,0,0.0,0,38,0,38,152220,0.00024963868085665485,0.9840278625488281
train-10804,132,0,1.0,0,0,0,0,143284,0.0,0.3775406777858734
train-10819,133,0,1.0,0,0,0,0,146415,0.0,0.5763035416603088
train-10834,134,0,0.0,0,68,0,68,141250,0.0004814159292035398,0.9286680221557617
train-10854,135,0,1.0,0,0,0,0,151575,0.0,0.26549941301345825
train-10863,136,0,1.0,0,0,0,0,142425,0.0,0.417256236076355
train-10880,137,0,1.0,0,0,0,0,142650,0.0,0.7769044041633606
train-10892,138,0,0.0,0,4672,0,4672,146223,0.03195119782797508,0.9977093935012817
train-10910,139,0,1.0,0,0,0,0,147420,0.0,0.09509900957345963
train-10936,140,0,0.0,0,1,0,1,149695,6.680249841344066e-06,0.879019021987915
train-10937,141,0,1.0,0,0,0,0,138924,0.0,0.6778615117073059
train-10960,142,0,1.0,0,0,0,0,140896,0.0,0.5905004739761353
train-10963,143,0,1.0,0,0,0,0,144450,0.0,0.3322979807853699
train-10967,144,0,0.0,0,8,0,8,153164,5.223159489175002e-05,0.913580060005188
train-10973,145,0,1.0,0,0,0,0,147088,0.0,0.8383459448814392
train-10976,146,0,1.0,0,0,0,0,149310,0.0,0.6625494956970215
train-10979,147,0,1.0,0,0,0,0,145507,0.0,0.8478357195854187
train-10987,148,0,1.0,0,0,0,0,138030,0.0,0.14552094042301178
train-10988,149,0,1.0,0,0,0,0,148712,0.0,0.7136102318763733
train-10996,150,0,0.0,0,65,0,65,147320,0.00044121639967417865,0.9900907278060913
train-11003,151,1,0.0,0,0,3671,0,141344,0.0,0.4925957918167114
train-11005,152,0,1.0,0,0,0,0,147550,0.0,0.20329587161540985
train-11013,153,0,1.0,0,0,0,0,143464,0.0,0.13283532857894897
train-11018,154,0,1.0,0,0,0,0,147018,0.0,0.7646379470825195
train-11026,155,0,0.0,0,15,0,15,145008,0.00010344256868586561,0.9027479887008667
train-11028,156,0,1.0,0,0,0,0,148824,0.0,0.6209229826927185
train-11051,157,0,1.0,0,0,0,0,150984,0.0,0.13815662264823914
train-11054,158,0,0.0,0,874,0,874,142240,0.006144544431946007,0.9871145486831665
train-11061,159,1,0.8460249487991063,2272,362,465,2634,147705,0.01783284249009851,0.9999998807907104
train-11064,160,0,1.0,0,0,0,0,146324,0.0,0.3891630172729492
train-11083,161,0,1.0,0,0,0,0,151105,0.0,0.8210017085075378
train-11085,162,0,0.0,0,30,0,30,153272,0.00019573046609948328,0.9507842659950256
train-11087,163,0,0.0,0,331,0,331,146856,0.0022539085907283323,0.9418846368789673
train-11102,164,0,0.0,0,6,0,6,136710,4.3888523151195965e-05,0.8766865134239197
train-11117,165,0,1.0,0,0,0,0,142667,0.0,0.07078801840543747
train-11135,166,1,0.7656432180334241,985,86,517,1071,143812,0.007447222763051762,0.9999992847442627
train-11140,167,0,0.0,0,505,0,505,148480,0.0034011314655172415,0.9767112731933594
train-11143,168,0,1.0,0,0,0,0,145092,0.0,0.013593807816505432
train-11146,169,0,1.0,0,0,0,0,152334,0.0,0.2619565427303314
train-11152,170,0,1.0,0,0,0,0,145053,0.0,0.3994893431663513
train-11153,171,0,1.0,0,0,0,0,141975,0.0,0.8029335141181946
train-11159,172,0,1.0,0,0,0,0,146916,0.0,0.18867850303649902
train-11167,173,0,1.0,0,0,0,0,142832,0.0,0.26137661933898926
train-11178,174,1,0.40086109222750965,1769,8,5280,1777,148887,0.011935226043912497,0.9953573346138
train-11181,175,0,1.0,0,0,0,0,148392,0.0,0.7963706254959106
train-11183,176,0,1.0,0,0,0,0,147060,0.0,0.22615036368370056
train-11186,177,0,0.0,0,83,0,83,146916,0.0005649486781562253,0.9727219343185425
train-11196,178,0,0.0,0,25,0,25,141792,0.0001763146016700519,0.9597389698028564
train-11199,179,0,1.0,0,0,0,0,147378,0.0,0.0914698988199234
train-11202,180,0,0.0,0,5930,0,5930,147888,0.04009791193335497,0.9478965997695923
train-11206,181,0,1.0,0,0,0,0,149353,0.0,0.20388665795326233
train-11216,182,0,1.0,0,0,0,0,141525,0.0,0.409718781709671
train-11221,183,0,1.0,0,0,0,0,147934,0.0,0.49799320101737976
train-11223,184,0,1.0,0,0,0,0,146280,0.0,0.34578078985214233
train-11232,185,0,1.0,0,0,0,0,148654,0.0,0.10997061431407928
train-11244,186,0,0.0,0,127,0,127,143464,0.000885239502592985,0.9032121300697327
train-11256,187,0,1.0,0,0,0,0,145920,0.0,0.514987587928772
train-11262,188,0,1.0,0,0,0,0,150165,0.0,0.01753290183842182
train-11272,189,0,1.0,0,0,0,0,151040,0.0,0.028664980083703995
train-11277,190,0,1.0,0,0,0,0,148656,0.0,0.3180176615715027
train-11280,191,0,1.0,0,0,0,0,147934,0.0,0.00422845222055912
train-11283,192,0,1.0,0,0,0,0,144499,0.0,0.018013350665569305
train-11289,193,0,0.0,0,462,0,462,149695,0.0030862754267009587,0.9914420247077942
train-11294,194,0,0.0,0,4487,0,4487,142240,0.03154527559055118,0.9491754770278931
train-11304,195,0,0.0,0,416,0,416,140044,0.002970494987289709,0.989409327507019
train-11305,196,0,1.0,0,0,0,0,146160,0.0,0.2029835283756256
train-11309,197,0,1.0,0,0,0,0,149176,0.0,0.3558136224746704
train-11318,198,0,1.0,0,0,0,0,146331,0.0,0.3895370066165924
train-11324,199,0,1.0,0,0,0,0,147840,0.0,0.5359636545181274
train-11325,200,0,0.0,0,265,0,265,148016,0.001790346989514647,0.9639748930931091
train-11332,201,0,0.0,0,65,0,65,149464,0.00043488733072846974,0.9819322824478149
train-11334,202,0,1.0,0,0,0,0,149058,0.0,0.8337555527687073
train-11341,203,0,1.0,0,0,0,0,143464,0.0,0.728232204914093
train-11346,204,0,1.0,0,0,0,0,144957,0.0,0.10709443688392639
train-11347,205,0,1.0,0,0,0,0,141702,0.0,0.17231027781963348
train-11351,206,1,0.7999162829635831,1911,26,930,1937,139009,0.013934349574487984,0.9992988109588623
train-11362,207,0,0.0,0,21,0,21,143736,0.0001461011855067624,0.9540016651153564
train-11366,208,0,1.0,0,0,0,0,146624,0.0,0.8182178139686584
train-11372,209,0,1.0,0,0,0,0,144414,0.0,0.05997486785054207
train-11373,210,0,0.0,0,100,0,100,146624,0.0006820165866433872,0.9705238342285156
train-11380,211,0,0.0,0,27,0,27,151443,0.00017828489926903192,0.9613642692565918
train-11390,212,0,1.0,0,0,0,0,145008,0.0,0.8465732336044312
train-11398,213,1,0.8704282588308847,5569,215,1443,5784,145575,0.03973209685729006,0.9999998807907104
train-11404,214,1,0.48450369364014606,2853,5077,994,7930,144372,0.05492754827805946,0.9998372793197632
train-11405,215,0,1.0,0,0,0,0,139284,0.0,0.5698722004890442
train-11424,216,0,0.0,0,54,0,54,145920,0.0003700657894736842,0.8767428398132324
train-11425,217,0,0.0,0,16,0,16,149695,0.00010688399746150506,0.9753050208091736
train-11438,218,0,0.0,0,185,0,185,143284,0.0012911420675023031,0.9189407825469971
train-11448,219,0,0.0,0,54,0,54,141120,0.0003826530612244898,0.9943400025367737
train-11454,220,0,0.0,0,1,0,1,134408,7.440033331349325e-06,0.8566768765449524
train-11462,221,0,1.0,0,0,0,0,149120,0.0,0.4772215485572815
train-11471,222,0,1.0,0,0,0,0,145280,0.0,0.6960124969482422
train-11473,223,0,1.0,0,0,0,0,147320,0.0,0.03515392914414406
train-11478,224,0,1.0,0,0,0,0,150150,0.0,0.17671895027160645
train-11479,225,0,1.0,0,0,0,0,143691,0.0,0.35275864601135254
train-11480,226,0,0.0,0,85,0,85,147476,0.0005763649678591771,0.9669308066368103
train-11483,227,0,1.0,0,0,0,0,148533,0.0,0.7916239500045776
train-11490,228,0,0.0,0,1,0,1,145299,6.882359823536294e-06,0.8576000332832336
train-11493,229,0,1.0,0,0,0,0,146415,0.0,0.6959234476089478
train-11500,230,1,0.8677145367568095,4444,338,1017,4782,142380,0.03358617783396545,1.0
train-11517,231,0,1.0,0,0,0,0,140224,0.0,0.015050205402076244
train-11519,232,0,0.0,0,171,0,171,143640,0.0011904761904761906,0.9078249931335449
train-11525,233,0,1.0,0,0,0,0,147516,0.0,0.04167667403817177
train-11534,234,0,1.0,0,0,0,0,145734,0.0,0.048673052340745926
train-11551,235,0,1.0,0,0,0,0,143980,0.0,0.5026310682296753
train-11559,236,0,0.0,0,26,0,26,151340,0.00017179859918065285,0.9780651926994324
train-11563,237,0,1.0,0,0,0,0,146916,0.0,0.021230729296803474
train-11566,238,0,1.0,0,0,0,0,149040,0.0,0.67995285987854
train-11571,239,0,1.0,0,0,0,0,147060,0.0,0.014535851776599884
train-11583,240,0,0.0,0,132,0,132,149960,0.0008802347292611363,0.954829216003418
train-11598,241,0,0.0,0,934,0,934,145590,0.0064152757744350575,0.9895813465118408
train-11601,242,1,0.7285339332583427,1943,13,1435,1956,149819,0.01305575394309133,0.9999995231628418
train-11615,243,0,1.0,0,0,0,0,146331,0.0,0.6917662620544434
train-11618,244,0,0.0,0,106,0,106,146740,0.0007223660896824315,0.9978634715080261
train-11619,245,0,0.0,0,326,0,326,131031,0.00248796086422297,0.9793334603309631
train-11643,246,1,0.5513078470824949,137,223,0,360,147088,0.002447514413140433,0.9998884201049805
train-11646,247,0,1.0,0,0,0,0,141476,0.0,0.34084171056747437
train-11647,248,0,1.0,0,0,0,0,140896,0.0,0.1599874645471573
train-11654,249,0,1.0,0,0,0,0,147378,0.0,0.717313289642334
train-11657,250,0,1.0,0,0,0,0,150518,0.0,0.5465786457061768
train-11661,251,0,0.0,0,74,0,74,148016,0.0004999459517889958,0.8956315517425537
train-11666,252,0,1.0,0,0,0,0,143510,0.0,0.50103759765625
train-11675,253,0,0.0,0,22,0,22,143775,0.0001530168666318901,0.9946358799934387
train-11676,254,0,1.0,0,0,0,0,149120,0.0,0.023962024599313736
train-11677,255,0,0.0,0,35,0,35,150751,0.00023217093087276369,0.9603611826896667
train-11684,256,0,1.0,0,0,0,0,150568,0.0,0.4779459536075592
train-11687,257,0,1.0,0,0,0,0,150150,0.0,0.08555267006158829
train-11705,258,0,1.0,0,0,0,0,148824,0.0,0.46383798122406006
train-11707,259,0,0.0,0,26,0,26,144552,0.00017986606895788366,0.9777615070343018
train-11710,260,0,0.0,0,806,0,806,133140,0.006053777978068199,0.9852966666221619
train-11713,261,1,0.8974484789008832,1829,56,362,1885,145873,0.012922199447464575,0.9999897480010986
train-11718,262,0,1.0,0,0,0,0,142200,0.0,0.7192819714546204
train-11720,263,0,0.0,0,320,0,320,136728,0.0023404130829091335,0.9654178023338318
train-11721,264,0,1.0,0,0,0,0,145464,0.0,0.6568190455436707
train-11722,265,0,1.0,0,0,0,0,147018,0.0,0.6429390907287598
train-11740,266,0,0.0,0,178,0,178,138764,0.001282753451903952,0.9525595307350159
train-11746,267,1,0.8302554027504911,4226,154,1574,4380,145464,0.030110542814717044,0.9999995231628418
train-11753,268,0,0.0,0,3,0,3,141046,2.1269656707740738e-05,0.8618665337562561
train-11764,269,0,0.0,0,305,0,305,149120,0.002045332618025751,0.9999939203262329
train-11772,270,0,1.0,0,0,0,0,146789,0.0,0.6874909400939941
train-11778,271,0,0.0,0,297,0,297,143412,0.0020709564053217303,0.9758195281028748
train-11780,272,0,0.0,0,54,0,54,145236,0.0003718086424853342,0.9445921182632446
train-11787,273,0,1.0,0,0,0,0,150190,0.0,0.1993311643600464
train-11788,274,0,1.0,0,0,0,0,147934,0.0,0.7502533793449402
train-11794,275,0,1.0,0,0,0,0,146510,0.0,0.5658842921257019
train-11800,276,1,0.6930951051554066,1862,72,1577,1934,135216,0.014303041060229558,0.9998879432678223
train-11812,277,0,1.0,0,0,0,0,145415,0.0,0.496369332075119
train-11821,278,0,0.0,0,339,0,339,142783,0.002374232226525567,0.9421058893203735
train-11826,279,0,1.0,0,0,0,0,145873,0.0,0.03673429787158966
train-11828,280,0,0.0,0,4,0,4,144780,2.762812543168946e-05,0.8710669279098511
train-11839,281,0,1.0,0,0,0,0,146484,0.0,0.8487640023231506
train-11843,282,0,1.0,0,0,0,0,145186,0.0,0.5863285064697266
train-11844,283,0,1.0,0,0,0,0,145590,0.0,0.06213827803730965
train-11854,284,0,1.0,0,0,0,0,148120,0.0,0.14223189651966095
train-11867,285,1,0.6256410256410256,122,62,84,184,144440,0.0012738853503184713,0.9944451451301575
train-11869,286,0,0.0,0,54,0,54,146832,0.00036776724419745015,0.9953363537788391
train-11878,287,0,1.0,0,0,0,0,146050,0.0,0.7552762031555176
train-11886,288,0,0.0,0,13,0,13,146148,8.895092645811096e-05,0.9031583666801453
train-11899,289,1,0.5708200212992546,2144,0,3224,2144,143464,0.014944515697317794,1.0
train-11905,290,1,0.6404886561954625,2202,153,2319,2355,143412,0.0164212199815915,1.0
train-11906,291,0,1.0,0,0,0,0,147609,0.0,0.09313107281923294
train-11922,292,0,1.0,0,0,0,0,143284,0.0,0.020964240655303
train-11930,293,0,1.0,0,0,0,0,146856,0.0,0.038321975618600845
train-11931,294,0,1.0,0,0,0,0,145464,0.0,0.5287767648696899
train-11933,295,0,1.0,0,0,0,0,146916,0.0,0.16411417722702026
train-11939,296,0,1.0,0,0,0,0,141750,0.0,0.43040743470191956
train-11947,297,0,0.0,0,86,0,86,145992,0.0005890733738835005,0.9992181062698364
train-11949,298,0,1.0,0,0,0,0,146970,0.0,0.028294477611780167
train-11950,299,0,1.0,0,0,0,0,147147,0.0,0.5908389091491699
train-11959,300,0,1.0,0,0,0,0,141928,0.0,0.764035701751709
train-11969,301,1,0.7455429497568882,460,82,232,542,140967,0.0038448714947469974,0.9983426332473755
train-11973,302,0,1.0,0,0,0,0,147972,0.0,0.35850080847740173
train-11975,303,0,0.0,0,428,0,428,148356,0.0028849524117662917,0.9516323804855347
train-11985,304,0,1.0,0,0,0,0,147705,0.0,0.02767590433359146
train-11988,305,0,1.0,0,0,0,0,148995,0.0,0.7293675541877747
train-11995,306,0,0.0,0,1078,0,1078,146685,0.007349081364829396,0.9997112154960632
train-11996,307,0,1.0,0,0,0,0,143812,0.0,0.09528840333223343
train-12006,308,0,1.0,0,0,0,0,143868,0.0,0.7018559575080872
train-12019,309,0,1.0,0,0,0,0,148621,0.0,0.7105671167373657
train-12028,310,1,0.7538896746817539,533,319,29,852,145186,0.00586833441240891,0.9999998807907104
train-12050,311,1,0.7959892016968763,1032,66,463,1098,144210,0.007613896401081756,0.9998912811279297
train-12055,312,0,0.0,0,539,0,539,145299,0.0037095919448860626,0.9966660141944885
train-12058,313,0,1.0,0,0,0,0,143184,0.0,0.20972299575805664
train-12066,314,0,0.0,0,604,0,604,141300,0.004274593064401981,0.978123128414154
train-12068,315,0,0.0,0,687,0,687,144670,0.004748738508329301,0.9717487096786499
train-12072,316,0,1.0,0,0,0,0,144041,0.0,0.31205323338508606
train-12073,317,0,1.0,0,0,0,0,145644,0.0,0.7032391428947449
train-12077,318,0,1.0,0,0,0,0,146050,0.0,0.4247785210609436
train-12081,319,1,0.884090909090909,1556,62,346,1618,144440,0.011201883134865687,0.9999974966049194
train-12103,320,0,1.0,0,0,0,0,149919,0.0,0.08787345886230469
train-12111,321,0,1.0,0,0,0,0,146510,0.0,0.06763259321451187
train-12114,322,0,0.0,0,1748,0,1748,148120,0.011801242236024845,0.9991225600242615
train-12122,323,0,1.0,0,0,0,0,147247,0.0,0.23583756387233734
train-12136,324,0,1.0,0,0,0,0,151450,0.0,0.28178104758262634
train-12142,325,0,1.0,0,0,0,0,146740,0.0,0.10729771852493286
train-12164,326,0,1.0,0,0,0,0,145464,0.0,0.057252250611782074
train-12168,327,0,1.0,0,0,0,0,147840,0.0,0.005473438650369644
train-12170,328,0,1.0,0,0,0,0,144499,0.0,0.01772937923669815
train-12183,329,0,1.0,0,0,0,0,148995,0.0,0.35751911997795105
train-12192,330,0,0.0,0,245,0,245,144440,0.001696206037108834,0.9672958254814148
train-12212,331,0,1.0,0,0,0,0,146740,0.0,0.6645355224609375
train-12221,332,0,0.0,0,186,0,186,142606,0.0013042929470008274,0.9621388912200928
train-12224,333,0,1.0,0,0,0,0,149730,0.0,0.1246277466416359
train-12232,334,0,0.0,0,169,0,169,145530,0.0011612725898440183,0.9992774128913879
train-12235,335,0,0.0,0,66,0,66,144499,0.00045675056574785987,0.9943410158157349
train-12240,336,0,0.0,0,225,0,225,143583,0.001567037880529032,0.9737695455551147
train-12264,337,0,0.0,0,339,0,339,146280,0.002317473338802297,0.9962834715843201
train-12266,338,0,0.0,0,207,0,207,143812,0.0014393791894973993,0.9446090459823608
train-12274,339,1,0.47831632653061223,375,472,346,847,144670,0.005854703808668003,0.9997310042381287
train-12276,340,0,1.0,0,0,0,0,147660,0.0,0.050205495208501816
train-12277,341,0,1.0,0,0,0,0,147934,0.0,0.0029522671829909086
train-12279,342,0,1.0,0,0,0,0,148533,0.0,0.25226566195487976
train-12284,343,0,1.0,0,0,0,0,147378,0.0,0.3846157193183899
train-12306,344,0,0.0,0,177,0,177,140377,0.0012608903167897875,0.9980514049530029
train-12315,345,1,0.8948247078464107,3216,131,625,3347,144499,0.023162790053910406,0.9999997615814209
train-12318,346,0,1.0,0,0,0,0,144900,0.0,0.6782581210136414
