sample_id,index,has_defect,dice,true_positive_pixels,false_positive_pixels,false_negative_pixels,predicted_pixels,valid_pixels,predicted_fraction,image_probability
train-10199,37,0,1.0,0,0,0,0,144440,0.0,3.182615557761892e-07
train-10200,38,0,1.0,0,0,0,0,145186,0.0,9.966716163489764e-08
train-10210,39,0,1.0,0,0,0,0,147840,0.0,2.0576396764226956e-07
train-10215,40,0,1.0,0,0,0,0,145644,0.0,1.6399022229052207e-07
train-10219,41,0,1.0,0,0,0,0,145692,0.0,1.3460311265589553e-07
train-10224,42,0,1.0,0,0,0,0,146331,0.0,1.3120931896537513e-07
train-10225,43,0,1.0,0,0,0,0,145873,0.0,1.7633459492572e-07
train-10226,44,0,1.0,0,0,0,0,148580,0.0,1.152038535678912e-07
train-10236,45,0,1.0,0,0,0,0,145008,0.0,1.226338781634695e-07
train-10248,46,0,1.0,0,0,0,0,148120,0.0,1.1610742234324789e-07
train-10256,47,0,1.0,0,0,0,0,142329,0.0,1.899390298376602e-07
train-10265,48,0,1.0,0,0,0,0,143060,0.0,7.750694521746482e-07
train-10268,49,0,1.0,0,0,0,0,148810,0.0,9.476411122477657e-08
train-10271,50,0,1.0,0,0,0,0,145360,0.0,1.2952718009273667e-07
train-10274,51,0,1.0,0,0,0,0,145415,0.0,1.8266257484356174e-07
train-10277,52,0,1.0,0,0,0,0,145360,0.0,9.184852700627744e-08
train-10284,53,0,1.0,0,0,0,0,137172,0.0,2.7420898618402134e-07
train-10286,54,0,1.0,0,0,0,0,146148,0.0,6.425552214750496e-07
train-10288,55,0,1.0,0,0,0,0,142832,0.0,1.152038535678912e-07
train-10294,56,0,1.0,0,0,0,0,141928,0.0,1.8953805636101606e-07
train-10298,57,0,1.0,0,0,0,0,144499,0.0,1.1389275300643931e-07
train-10309,58,1,0.822813070834179,30405,489,12606,30894,144145,0.21432585244025112,0.9999158382415771
train-10314,59,0,1.0,0,0,0,0,147552,0.0,1.850347928211704e-07
train-10322,60,0,1.0,0,0,0,0,146050,0.0,1.0571699249339872e-07
train-10333,61,0,1.0,0,0,0,0,145464,0.0,1.1341779071472047e-07
train-10336,62,0,1.0,0,0,0,0,144096,0.0,3.747992138869449e-07
train-10344,63,1,0.0,0,0,1275,0,145820,0.0,1.884609162061679e-07
train-10357,64,0,1.0,0,0,0,0,149872,0.0,2.918065717949503e-07
train-10358,65,0,1.0,0,0,0,0,144225,0.0,1.2339242516645754e-07
train-10361,66,0,1.0,0,0,0,0,145873,0.0,9.226799591033341e-08
train-10364,67,0,1.0,0,0,0,0,147186,0.0,1.7846080879735382e-07
train-10370,68,0,1.0,0,0,0,0,146740,0.0,1.919087395663155e-07
train-10375,69,0,1.0,0,0,0,0,144599,0.0,1.2593727660714649e-07
train-10397,70,0,1.0,0,0,0,0,145360,0.0,9.801497924399882e-08
train-10399,71,0,1.0,0,0,0,0,144728,0.0,2.035324513371961e-07
train-10408,72,0,1.0,0,0,0,0,146510,0.0,1.717056363759184e-07
train-10410,73,0,1.0,0,0,0,0,145053,0.0,1.8829868508873915e-07
train-10411,74,0,1.0,0,0,0,0,141702,0.0,3.9750040059516323e-07
train-10415,75,0,1.0,0,0,0,0,143412,0.0,1.2117763503738388e-07
train-10423,76,1,0.7077715126256435,2887,2380,4,5267,147840,0.03562635281385281,1.0
train-10426,77,1,0.8558014755197854,1276,157,273,1433,146560,0.009777565502183406,1.0
train-10431,78,0,1.0,0,0,0,0,146331,0.0,1.1296428681362158e-07
train-10440,79,0,1.0,0,0,0,0,146188,0.0,9.929564726007811e-08
train-10441,80,0,1.0,0,0,0,0,150052,0.0,9.813506807176964e-08
train-10443,81,0,1.0,0,0,0,0,147476,0.0,1.1048047809936179e-07
train-10463,82,0,1.0,0,0,0,0,149526,0.0,1.3615040472814144e-07
train-10466,83,1,0.8311656137743094,3355,1363,0,4718,140160,0.033661529680365294,1.0
train-10468,84,0,1.0,0,0,0,0,148654,0.0,2.553932745286147e-07
train-10473,85,0,1.0,0,0,0,0,130192,0.0,1.5460473434814048e-07
train-10477,86,0,1.0,0,0,0,0,147378,0.0,2.0394243449572969e-07
train-10496,87,0,1.0,0,0,0,0,146604,0.0,1.1392294396728175e-07
train-10499,88,1,0.6918075422626788,2660,2370,0,5030,141264,0.03560709027069883,0.9999998807907104
train-10528,89,0,1.0,0,0,0,0,145236,0.0,1.1314695314013079e-07
train-10534,90,0,1.0,0,0,0,0,144499,0.0,1.0495053714976166e-07
train-10537,91,0,1.0,0,0,0,0,144499,0.0,2.508869556550053e-07
train-10539,92,0,1.0,0,0,0,0,146624,0.0,1.2298194462800893e-07
train-10544,93,0,1.0,0,0,0,0,144640,0.0,2.4740890580687847e-07
train-10547,94,0,1.0,0,0,0,0,145280,0.0,2.5150379201477335e-07
train-10555,95,0,1.0,0,0,0,0,144499,0.0,1.1513620989944684e-07
train-10557,96,1,0.8062322946175637,1423,673,11,2096,142875,0.014670166229221347,1.0
train-10559,97,0,1.0,0,0,0,0,145415,0.0,9.541776790911172e-08
train-10562,98,0,1.0,0,0,0,0,144837,0.0,1.5032509281809325e-07
train-10563,99,0,1.0,0,0,0,0,145761,0.0,1.4791734770369658e-07
train-10598,100,0,1.0,0,0,0,0,143284,0.0,1.2223431156144215e-07
train-10600,101,0,1.0,0,0,0,0,147955,0.0,1.4885215193771728e-07
train-10601,102,0,1.0,0,0,0,0,147784,0.0,1.8788020383908588e-07
train-10618,103,1,0.8651843512524627,1537,278,201,1815,145008,0.012516550810989738,1.0
train-10633,104,0,1.0,0,0,0,0,142425,0.0,1.0467186228879655e-07
train-10638,105,1,0.7963924881557166,6976,1755,1812,8731,124032,0.07039312435500517,1.0
train-10642,106,0,1.0,0,0,0,0,140850,0.0,2.2889879858212225e-07
train-10644,107,0,1.0,0,0,0,0,150462,0.0,1.6601239849478588e-07
train-10650,108,0,1.0,0,0,0,0,147018,0.0,1.1461953874913888e-07
train-10652,109,0,1.0,0,0,0,0,143550,0.0,1.4698333927753993e-07
train-10659,110,1,0.0,0,0,962,0,140267,0.0,1.0791420379518968e-07
train-10663,111,1,0.903933636606904,1689,359,0,2048,151680,0.01350210970464135,1.0
train-10669,112,0,1.0,0,0,0,0,147580,0.0,1.2691364759120916e-07
train-10694,113,0,1.0,0,0,0,0,146510,0.0,9.411798629344048e-08
train-10697,114,0,1.0,0,0,0,0,146376,0.0,1.195038095147538e-07
train-10702,115,0,1.0,0,0,0,0,151032,0.0,9.698214853415266e-08
train-10704,116,0,1.0,0,0,0,0,141975,0.0,1.1250318721067742e-07
train-10707,117,1,0.0,0,0,749,0,148887,0.0,3.8002710311957344e-07
train-10712,118,1,0.8585103200717918,5740,1396,496,7136,145873,0.048919265388385785,1.0
train-10713,119,0,1.0,0,0,0,0,147840,0.0,1.6910129829739162e-07
train-10728,120,0,1.0,0,0,0,0,149292,0.0,5.815181793877855e-06
train-10737,121,0,1.0,0,0,0,0,151984,0.0,1.55733800966118e-07
train-10739,122,0,1.0,0,0,0,0,147934,0.0,1.4096426070864254e-07
train-10740,123,0,1.0,0,0,0,0,146280,0.0,1.3490974026808544e-07
train-10743,124,1,0.0,0,0,3959,0,145360,0.0,6.531141139021202e-07
train-10749,125,0,1.0,0,0,0,0,149919,0.0,1.0610364142848994e-07
train-10752,126,0,1.0,0,0,0,0,151164,0.0,1.586019635624325e-07
train-10756,127,1,0.9040816326530612,3544,565,187,4109,150518,0.027299060577472462,0.9999918937683105
train-10762,128,0,1.0,0,0,0,0,150285,0.0,1.152038535678912e-07
train-10776,129,0,1.0,0,0,0,0,144957,0.0,1.3259881370686344e-07
train-10785,130,0,1.0,0,0,0,0,142425,0.0,1.1341779071472047e-07
train-10789,131,0,1.0,0,0,0,0,152220,0.0,1.4225777533738437e-07
train-10804,132,0,1.0,0,0,0,0,143284,0.0,2.2555818190994614e-07
train-10819,133,0,1.0,0,0,0,0,146415,0.0,1.2456506226499187e-07
train-10834,134,0,1.0,0,0,0,0,141250,0.0,1.346869424878605e-07
train-10854,135,0,1.0,0,0,0,0,151575,0.0,1.315669351242832e-07
train-10863,136,0,1.0,0,0,0,0,142425,0.0,1.8225593123588624e-07
train-10880,137,0,1.0,0,0,0,0,142650,0.0,1.804652924874972e-07
train-10892,138,0,1.0,0,0,0,0,146223,0.0,3.529956984493765e-07
train-10910,139,0,1.0,0,0,0,0,147420,0.0,2.0295561853345134e-07
train-10936,140,0,1.0,0,0,0,0,149695,0.0,1.0196744142376701e-06
train-10937,141,0,1.0,0,0,0,0,138924,0.0,1.3182339841932844e-07
train-10960,142,0,1.0,0,0,0,0,140896,0.0,9.17060347660481e-08
train-10963,143,0,1.0,0,0,0,0,144450,0.0,1.119795385307043e-07
train-10967,144,0,1.0,0,0,0,0,153164,0.0,1.0702744646096107e-07
train-10973,145,0,1.0,0,0,0,0,147088,0.0,1.9623990965556004e-07
train-10976,146,0,1.0,0,0,0,0,149310,0.0,1.2993595532861946e-07
train-10979,147,0,1.0,0,0,0,0,145507,0.0,1.7390037498898891e-07
train-10987,148,0,1.0,0,0,0,0,138030,0.0,1.3466434722886333e-07
train-10988,149,0,1.0,0,0,0,0,148712,0.0,1.2791343806384248e-07
train-10996,150,0,1.0,0,0,0,0,147320,0.0,6.455858283516136e-07
train-11003,151,1,0.6580149881191738,1800,0,1871,1800,141344,0.01273488793298619,0.9959188103675842
train-11005,152,0,1.0,0,0,0,0,147550,0.0,1.1979305725162703e-07
train-11013,153,0,1.0,0,0,0,0,143464,0.0,1.1610742234324789e-07
train-11018,154,0,1.0,0,0,0,0,147018,0.0,1.3054307146376232e-07
train-11026,155,0,1.0,0,0,0,0,145008,0.0,1.7429786680622783e-07
train-11028,156,0,1.0,0,0,0,0,148824,0.0,1.2353346789950592e-07
train-11051,157,0,1.0,0,0,0,0,150984,0.0,1.0795888272241427e-07
train-11054,158,0,1.0,0,0,0,0,142240,0.0,1.242974718707046e-07
train-11061,159,1,0.8246690345495641,2554,903,183,3457,147705,0.023404759486814936,1.0
train-11064,160,0,1.0,0,0,0,0,146324,0.0,1.5720466706170555e-07
train-11083,161,0,1.0,0,0,0,0,151105,0.0,1.7071747038244212e-07
train-11085,162,0,1.0,0,0,0,0,153272,0.0,1.9095286063475214e-07
train-11087,163,0,1.0,0,0,0,0,146856,0.0,3.2866782362361846e-07
train-11102,164,0,1.0,0,0,0,0,136710,0.0,1.4915909218871093e-07
train-11117,165,0,1.0,0,0,0,0,142667,0.0,7.906043038019561e-07
train-11135,166,1,0.8154563624250499,1224,276,278,1500,143812,0.010430283981865213,1.0
train-11140,167,0,1.0,0,0,0,0,148480,0.0,1.4377414458977e-07
train-11143,168,0,1.0,0,0,0,0,145092,0.0,1.0242632697554654e-07
train-11146,169,0,1.0,0,0,0,0,152334,0.0,8.787380068042694e-08
train-11152,170,0,1.0,0,0,0,0,145053,0.0,1.0127241978352686e-07
train-11153,171,0,1.0,0,0,0,0,141975,0.0,9.916410448340685e-08
train-11159,172,0,1.0,0,0,0,0,146916,0.0,1.2992467190997559e-07
train-11167,173,0,1.0,0,0,0,0,142832,0.0,9.1671061852594e-08
train-11178,174,1,0.832321789836963,6994,2763,55,9757,148887,0.06553292094004178,0.9999819993972778
train-11181,175,0,1.0,0,0,0,0,148392,0.0,1.2704077789749135e-07
train-11183,176,0,1.0,0,0,0,0,147060,0.0,1.1711563274729997e-07
train-11186,177,0,1.0,0,0,0,0,146916,0.0,5.41162137324136e-07
train-11196,178,0,1.0,0,0,0,0,141792,0.0,2.271590773261778e-07
train-11199,179,0,1.0,0,0,0,0,147378,0.0,1.241409819385808e-07
train-11202,180,0,1.0,0,0,0,0,147888,0.0,3.366889131939388e-07
train-11206,181,0,1.0,0,0,0,0,149353,0.0,1.1591910009656203e-07
train-11216,182,0,1.0,0,0,0,0,141525,0.0,2.44465894638779e-07
train-11221,183,0,1.0,0,0,0,0,147934,0.0,1.666772533326366e-07
train-11223,184,0,1.0,0,0,0,0,146280,0.0,1.346869424878605e-07
train-11232,185,0,1.0,0,0,0,0,148654,0.0,1.550237271885635e-07
train-11244,186,0,1.0,0,0,0,0,143464,0.0,1.7704265076190495e-07
train-11256,187,0,1.0,0,0,0,0,145920,0.0,2.0860721861026832e-07
train-11262,188,0,1.0,0,0,0,0,150165,0.0,1.1979305725162703e-07
train-11272,189,0,1.0,0,0,0,0,151040,0.0,1.3680795518666855e-07
train-11277,190,0,1.0,0,0,0,0,148656,0.0,8.233248394162729e-08
train-11280,191,0,1.0,0,0,0,0,147934,0.0,1.2456506226499187e-07
train-11283,192,0,1.0,0,0,0,0,144499,0.0,8.242613347420047e-08
train-11289,193,0,1.0,0,0,0,0,149695,0.0,1.261488336012917e-07
train-11294,194,0,1.0,0,0,0,0,142240,0.0,2.682322133296111e-07
train-11304,195,0,1.0,0,0,0,0,140044,0.0,1.799840561034216e-07
train-11305,196,0,1.0,0,0,0,0,146160,0.0,1.4908485468367871e-07
train-11309,197,0,1.0,0,0,0,0,149176,0.0,9.931192579415438e-08
train-11318,198,0,1.0,0,0,0,0,146331,0.0,1.0571699249339872e-07
train-11324,199,0,1.0,0,0,0,0,147840,0.0,1.315669351242832e-07
train-11325,200,0,1.0,0,0,0,0,148016,0.0,1.0738180122871199e-07
train-11332,201,0,1.0,0,0,0,0,149464,0.0,1.255420443158073e-07
train-11334,202,0,1.0,0,0,0,0,149058,0.0,1.1430733337647325e-07
train-11341,203,0,1.0,0,0,0,0,143464,0.0,2.438865180920402e-07
train-11346,204,0,1.0,0,0,0,0,144957,0.0,1.3862246817097912e-07
train-11347,205,0,1.0,0,0,0,0,141702,0.0,9.311359860930679e-08
train-11351,206,1,0.8491308625778944,2589,668,252,3257,139009,0.02343013761698883,0.9999973773956299
train-11362,207,0,1.0,0,0,0,0,143736,0.0,1.636814914718343e-07
train-11366,208,0,1.0,0,0,0,0,146624,0.0,2.1946534900507686e-07
train-11372,209,0,1.0,0,0,0,0,144414,0.0,8.978231136325121e-08
train-11373,210,0,1.0,0,0,0,0,146624,0.0,1.4251359914396744e-07
train-11380,211,0,1.0,0,0,0,0,151443,0.0,1.266906508590182e-07
train-11390,212,0,1.0,0,0,0,0,145008,0.0,1.0234938230269108e-07
train-11398,213,1,0.9256312694569353,6690,753,322,7443,145575,0.05112828438948995,1.0
train-11404,214,1,0.0,0,0,3847,0,144372,0.0,1.0977224746966385e-06
train-11405,215,0,1.0,0,0,0,0,139284,0.0,5.122037123328482e-07
train-11424,216,0,1.0,0,0,0,0,145920,0.0,4.21624406499177e-07
train-11425,217,0,1.0,0,0,0,0,149695,0.0,4.1530390149091545e-07
train-11438,218,0,1.0,0,0,0,0,143284,0.0,1.0093418723045033e-07
train-11448,219,0,1.0,0,0,0,0,141120,0.0,2.524595004160801e-07
train-11454,220,0,1.0,0,0,0,0,134408,0.0,1.1498411112143003e-07
train-11462,221,0,1.0,0,0,0,0,149120,0.0,2.650071166954149e-07
train-11471,222,0,1.0,0,0,0,0,145280,0.0,1.6695501869889995e-07
train-11473,223,0,1.0,0,0,0,0,147320,0.0,1.291659970092951e-07
train-11478,224,0,1.0,0,0,0,0,150150,0.0,1.2698748719230935e-07
train-11479,225,0,1.0,0,0,0,0,143691,0.0,1.2455033981950692e-07
train-11480,226,0,1.0,0,0,0,0,147476,0.0,1.6005868985757843e-07
train-11483,227,0,1.0,0,0,0,0,148533,0.0,1.059372181089202e-07
train-11490,228,0,1.0,0,0,0,0,145299,0.0,4.291376853871043e-07
train-11493,229,0,1.0,0,0,0,0,146415,0.0,1.2951173289366125e-07
train-11500,230,1,0.8814600650524034,4878,729,583,5607,142380,0.03938053097345133,1.0
train-11517,231,0,1.0,0,0,0,0,140224,0.0,1.633870283512806e-07
train-11519,232,0,1.0,0,0,0,0,143640,0.0,1.006647948997852e-06
train-11525,233,0,1.0,0,0,0,0,147516,0.0,1.3526930331408948e-07
train-11534,234,0,1.0,0,0,0,0,145734,0.0,9.656978505745428e-08
train-11551,235,0,1.0,0,0,0,0,143980,0.0,1.1346939743361872e-07
train-11559,236,0,1.0,0,0,0,0,151340,0.0,2.5759553068382957e-07
train-11563,237,0,1.0,0,0,0,0,146916,0.0,2.8513224492598965e-07
train-11566,238,0,1.0,0,0,0,0,149040,0.0,1.6373768119137821e-07
train-11571,239,0,1.0,0,0,0,0,147060,0.0,1.7429786680622783e-07
train-11583,240,0,1.0,0,0,0,0,149960,0.0,2.406914347830025e-07
train-11598,241,0,1.0,0,0,0,0,145590,0.0,2.5129833147730096e-07
train-11601,242,1,0.8090139044270417,2531,348,847,2879,149819,0.019216521268997925,1.0
train-11615,243,0,1.0,0,0,0,0,146331,0.0,1.0871122668731914e-07
train-11618,244,0,1.0,0,0,0,0,146740,0.0,1.6995169005440403e-07
train-11619,245,0,1.0,0,0,0,0,131031,0.0,1.71996362041682e-07
train-11643,246,1,0.0,0,0,137,0,147088,0.0,0.73373943567276
train-11646,247,0,1.0,0,0,0,0,141476,0.0,9.124332933652113e-08
train-11647,248,0,1.0,0,0,0,0,140896,0.0,1.0246443338246536e-07
train-11654,249,0,1.0,0,0,0,0,147378,0.0,1.5025413802050025e-07
train-11657,250,0,1.0,0,0,0,0,150518,0.0,1.4677351600766997e-07
train-11661,251,0,1.0,0,0,0,0,148016,0.0,2.40105407556257e-07
train-11666,252,0,1.0,0,0,0,0,143510,0.0,8.043522825573746e-08
train-11675,253,0,1.0,0,0,0,0,143775,0.0,1.0336249943065923e-05
train-11676,254,0,1.0,0,0,0,0,149120,0.0,9.738549522353424e-08
train-11677,255,0,1.0,0,0,0,0,150751,0.0,1.9083688584942138e-07
train-11684,256,0,1.0,0,0,0,0,150568,0.0,1.4677351600766997e-07
train-11687,257,0,1.0,0,0,0,0,150150,0.0,1.235956972323038e-07
train-11705,258,0,1.0,0,0,0,0,148824,0.0,2.118922850513627e-07
train-11707,259,0,1.0,0,0,0,0,144552,0.0,2.419886016014061e-07
train-11710,260,0,1.0,0,0,0,0,133140,0.0,1.8900215081885108e-07
train-11713,261,1,0.819846426461902,2082,806,109,2888,145873,0.019798043503595594,0.9999995231628418
train-11718,262,0,1.0,0,0,0,0,142200,0.0,1.0890110502259631e-07
train-11720,263,0,1.0,0,0,0,0,136728,0.0,1.286840074499196e-07
train-11721,264,0,1.0,0,0,0,0,145464,0.0,9.87856054734948e-08
train-11722,265,0,1.0,0,0,0,0,147018,0.0,1.0119808280251164e-07
train-11740,266,0,1.0,0,0,0,0,138764,0.0,1.7452671841056144e-07
train-11746,267,1,0.866863420232825,5287,1111,513,6398,145464,0.043983391079579826,1.0
train-11753,268,0,1.0,0,0,0,0,141046,0.0,1.7925158601883595e-07
train-11764,269,0,1.0,0,0,0,0,149120,0.0,7.063214070512913e-06
train-11772,270,0,1.0,0,0,0,0,146789,0.0,1.6109406431041862e-07
train-11778,271,0,1.0,0,0,0,0,143412,0.0,1.4520750823976414e-07
train-11780,272,0,1.0,0,0,0,0,145236,0.0,1.591498488551224e-07
train-11787,273,0,1.0,0,0,0,0,150190,0.0,1.85582294420783e-07
train-11788,274,0,1.0,0,0,0,0,147934,0.0,1.3148840594112698e-07
train-11794,275,0,1.0,0,0,0,0,146510,0.0,9.072306994539758e-08
train-11800,276,1,0.7770849571317225,2991,1268,448,4259,135216,0.03149775174535558,0.9999996423721313
train-11812,277,0,1.0,0,0,0,0,145415,0.0,1.7400023466507264e-07
train-11821,278,0,1.0,0,0,0,0,142783,0.0,2.7782732558989665e-07
train-11826,279,0,1.0,0,0,0,0,145873,0.0,8.982495813825153e-08
train-11828,280,0,1.0,0,0,0,0,144780,0.0,2.3988661723706173e-07
train-11839,281,0,1.0,0,0,0,0,146484,0.0,1.9610443757756002e-07
train-11843,282,0,1.0,0,0,0,0,145186,0.0,2.1714981812692713e-07
train-11844,283,0,1.0,0,0,0,0,145590,0.0,8.848567034647203e-08
train-11854,284,0,1.0,0,0,0,0,148120,0.0,9.956056601367891e-08
train-11867,285,1,0.0,0,0,206,0,144440,0.0,2.4779214413683803e-07
train-11869,286,0,1.0,0,0,0,0,146832,0.0,6.795905846956884e-07
train-11878,287,0,1.0,0,0,0,0,146050,0.0,1.7588013179192785e-07
train-11886,288,0,1.0,0,0,0,0,146148,0.0,1.1037474223485333e-07
train-11899,289,1,0.686463923673226,2878,139,2490,3017,143464,0.02102966597892154,1.0
train-11905,290,1,0.8273438385670558,3649,651,872,4300,143412,0.02998354391543246,1.0
train-11906,291,0,1.0,0,0,0,0,147609,0.0,1.2516069602952484e-07
train-11922,292,0,1.0,0,0,0,0,143284,0.0,1.1610742234324789e-07
train-11930,293,0,1.0,0,0,0,0,146856,0.0,2.220612316250481e-07
train-11931,294,0,1.0,0,0,0,0,145464,0.0,7.734421814120651e-08
train-11933,295,0,1.0,0,0,0,0,146916,0.0,1.3259881370686344e-07
train-11939,296,0,1.0,0,0,0,0,141750,0.0,1.6246346490333963e-07
train-11947,297,0,1.0,0,0,0,0,145992,0.0,1.3631345609610435e-05
train-11949,298,0,1.0,0,0,0,0,146970,0.0,7.979937777236046e-08
train-11950,299,0,1.0,0,0,0,0,147147,0.0,1.0571699249339872e-07
train-11959,300,0,1.0,0,0,0,0,141928,0.0,2.555908906742843e-07
train-11969,301,1,0.0,0,0,692,0,140967,0.0,2.419886016014061e-07
train-11973,302,0,1.0,0,0,0,0,147972,0.0,9.777225074003582e-08
train-11975,303,0,1.0,0,0,0,0,148356,0.0,1.0907282188554746e-07
train-11985,304,0,1.0,0,0,0,0,147705,0.0,1.1234664754056212e-07
train-11988,305,0,1.0,0,0,0,0,148995,0.0,1.2264206361578545e-07
train-11995,306,0,1.0,0,0,0,0,146685,0.0,0.00010025980736827478
train-11996,307,0,1.0,0,0,0,0,143812,0.0,3.8467325680358044e-07
train-12006,308,0,1.0,0,0,0,0,143868,0.0,1.358137495799383e-07
train-12019,309,0,1.0,0,0,0,0,148621,0.0,1.2482227873533702e-07
train-12028,310,1,0.6691131498470948,547,526,15,1073,145186,0.0073905197470830524,1.0
train-12050,311,1,0.8452731436048413,1292,270,203,1562,144210,0.010831426392067125,0.9999997615814209
train-12055,312,0,1.0,0,0,0,0,145299,0.0,2.1948375206193305e-07
train-12058,313,0,1.0,0,0,0,0,143184,0.0,9.164693182128758e-08
train-12066,314,0,1.0,0,0,0,0,141300,0.0,3.764326379496197e-07
train-12068,315,0,1.0,0,0,0,0,144670,0.0,2.601224196041585e-07
train-12072,316,0,1.0,0,0,0,0,144041,0.0,1.4369929601798503e-07
train-12073,317,0,1.0,0,0,0,0,145644,0.0,1.2225645207308844e-07
train-12077,318,0,1.0,0,0,0,0,146050,0.0,1.896743953011537e-07
train-12081,319,1,0.910997442455243,1781,227,121,2008,144440,0.013901966214345057,1.0
train-12103,320,0,1.0,0,0,0,0,149919,0.0,5.856205098098144e-05
train-12111,321,0,1.0,0,0,0,0,146510,0.0,1.3761271588919044e-07
train-12114,322,0,1.0,0,0,0,0,148120,0.0,2.0021326463393052e-07
train-12122,323,0,1.0,0,0,0,0,147247,0.0,1.508850857590005e-07
train-12136,324,0,1.0,0,0,0,0,151450,0.0,1.5381732509922585e-07
train-12142,325,0,1.0,0,0,0,0,146740,0.0,9.931192579415438e-08
train-12164,326,0,1.0,0,0,0,0,145464,0.0,1.456313185599356e-07
train-12168,327,0,1.0,0,0,0,0,147840,0.0,1.4225777533738437e-07
train-12170,328,0,1.0,0,0,0,0,144499,0.0,9.039281678724365e-08
train-12183,329,0,1.0,0,0,0,0,148995,0.0,1.0389970128699133e-07
train-12192,330,0,1.0,0,0,0,0,144440,0.0,1.7083227987768623e-07
train-12212,331,0,1.0,0,0,0,0,146740,0.0,1.2703327456620173e-07
train-12221,332,0,1.0,0,0,0,0,142606,0.0,1.1144366141024875e-07
train-12224,333,0,1.0,0,0,0,0,149730,0.0,9.772768549964894e-08
train-12232,334,0,1.0,0,0,0,0,145530,0.0,3.0950604923418723e-07
train-12235,335,0,1.0,0,0,0,0,144499,0.0,8.587691127104335e-07
train-12240,336,0,1.0,0,0,0,0,143583,0.0,1.1252205922573921e-07
train-12264,337,0,1.0,0,0,0,0,146280,0.0,1.30666634845511e-07
train-12266,338,0,1.0,0,0,0,0,143812,0.0,1.1340026873085662e-07
train-12274,339,1,0.0,0,0,721,0,144670,0.0,0.2932665944099426
train-12276,340,0,1.0,0,0,0,0,147660,0.0,1.255420443158073e-07
train-12277,341,0,1.0,0,0,0,0,147934,0.0,1.0738180122871199e-07
train-12279,342,0,1.0,0,0,0,0,148533,0.0,9.329492911547277e-08
train-12284,343,0,1.0,0,0,0,0,147378,0.0,1.599447045919078e-07
train-12306,344,0,1.0,0,0,0,0,140377,0.0,1.4516291457766783e-07
train-12315,345,1,0.8753792015532096,3607,793,234,4400,144499,0.03045003771652399,1.0
